Line_Width,Turns,Line_space,Y_Dimension,X_Dimension,freq,Ldiff,Qdiff,Leff,Q,Reff
9,2,3,200,160,18.30 GHz,1.86E-09,34.434,2.55E-09,15.719,18.627
9,2,3,200,160,18.40 GHz,1.87E-09,34.273,2.58E-09,15.333,19.445
9,2,3,200,160,18.50 GHz,1.88E-09,34.109,2.61E-09,14.951,20.313
9,2,3,200,160,18.60 GHz,1.90E-09,33.944,2.65E-09,14.572,21.232
9,2,3,200,160,18.70 GHz,1.91E-09,33.776,2.68E-09,14.196,22.208
9,2,3,200,160,18.80 GHz,1.92E-09,33.606,2.72E-09,13.824,23.244
9,2,3,200,160,18.90 GHz,1.93E-09,33.434,2.76E-09,13.456,24.344
9,2,3,200,160,19.00 GHz,1.95E-09,33.26,2.80E-09,13.092,25.514
9,2,3,200,160,19.10 GHz,1.96E-09,33.083,2.84E-09,12.732,26.758
9,2,3,200,160,19.20 GHz,1.97E-09,32.905,2.88E-09,12.376,28.082
9,2,3,200,160,19.30 GHz,1.99E-09,32.724,2.93E-09,12.025,29.493
9,2,3,200,160,19.40 GHz,2.00E-09,32.541,2.97E-09,11.678,30.998
9,2,3,200,160,19.50 GHz,2.02E-09,32.356,3.02E-09,11.336,32.604
9,2,3,200,160,19.60 GHz,2.03E-09,32.168,3.07E-09,10.999,34.319
9,2,3,200,160,19.70 GHz,2.05E-09,31.978,3.12E-09,10.667,36.153
9,2,3,200,160,19.80 GHz,2.06E-09,31.786,3.17E-09,10.34,38.114
9,2,3,200,160,19.90 GHz,2.08E-09,31.592,3.22E-09,10.017,40.216
9,2,3,200,160,20.00 GHz,2.09E-09,31.395,3.28E-09,9.7,42.468
9,2,3,200,180,2.000 GHz,1.33E-09,14.754,1.34E-09,14.713,1.141
9,2,3,200,180,2.100 GHz,1.33E-09,15.363,1.34E-09,15.316,1.151
9,2,3,200,180,2.200 GHz,1.33E-09,15.966,1.34E-09,15.912,1.161
9,2,3,200,180,2.300 GHz,1.33E-09,16.562,1.34E-09,16.501,1.171
9,2,3,200,180,2.400 GHz,1.33E-09,17.152,1.34E-09,17.083,1.181
9,2,3,200,180,2.500 GHz,1.33E-09,17.735,1.34E-09,17.657,1.19
9,2,3,200,180,2.600 GHz,1.33E-09,18.311,1.34E-09,18.224,1.2
9,2,3,200,180,2.700 GHz,1.33E-09,18.88,1.34E-09,18.784,1.21
9,2,3,200,180,2.800 GHz,1.34E-09,19.442,1.34E-09,19.336,1.22
9,2,3,200,180,2.900 GHz,1.34E-09,19.997,1.34E-09,19.879,1.23
9,2,3,200,180,3.000 GHz,1.34E-09,20.544,1.34E-09,20.415,1.24
9,2,3,200,180,3.100 GHz,1.34E-09,21.084,1.34E-09,20.943,1.25
9,2,3,200,180,3.200 GHz,1.34E-09,21.616,1.35E-09,21.462,1.26
9,2,3,200,180,3.300 GHz,1.34E-09,22.14,1.35E-09,21.973,1.271
9,2,3,200,180,3.400 GHz,1.34E-09,22.656,1.35E-09,22.475,1.281
9,2,3,200,180,3.500 GHz,1.34E-09,23.164,1.35E-09,22.968,1.292
9,2,3,200,180,3.600 GHz,1.34E-09,23.664,1.35E-09,23.452,1.303
9,2,3,200,180,3.700 GHz,1.34E-09,24.156,1.35E-09,23.928,1.314
9,2,3,200,180,3.800 GHz,1.34E-09,24.639,1.35E-09,24.394,1.326
9,2,3,200,180,3.900 GHz,1.34E-09,25.114,1.36E-09,24.852,1.337
9,2,3,200,180,4.000 GHz,1.35E-09,25.581,1.36E-09,25.3,1.349
9,2,3,200,180,4.100 GHz,1.35E-09,26.039,1.36E-09,25.739,1.361
9,2,3,200,180,4.200 GHz,1.35E-09,26.488,1.36E-09,26.168,1.373
9,2,3,200,180,4.300 GHz,1.35E-09,26.929,1.36E-09,26.589,1.386
9,2,3,200,180,4.400 GHz,1.35E-09,27.362,1.37E-09,27,1.398
9,2,3,200,180,4.500 GHz,1.35E-09,27.786,1.37E-09,27.401,1.411
9,2,3,200,180,4.600 GHz,1.35E-09,28.201,1.37E-09,27.794,1.425
9,2,3,200,180,4.700 GHz,1.35E-09,28.608,1.37E-09,28.176,1.438
9,2,3,200,180,4.800 GHz,1.36E-09,29.006,1.37E-09,28.55,1.452
9,2,3,200,180,4.900 GHz,1.36E-09,29.396,1.38E-09,28.914,1.466
9,2,3,200,180,5.000 GHz,1.36E-09,29.778,1.38E-09,29.269,1.48
9,2,3,200,180,5.100 GHz,1.36E-09,30.151,1.38E-09,29.614,1.495
9,2,3,200,180,5.200 GHz,1.36E-09,30.515,1.38E-09,29.951,1.51
9,2,3,200,180,5.300 GHz,1.36E-09,30.872,1.39E-09,30.278,1.525
9,2,3,200,180,5.400 GHz,1.37E-09,31.22,1.39E-09,30.595,1.541
9,2,3,200,180,5.500 GHz,1.37E-09,31.56,1.39E-09,30.904,1.557
9,2,3,200,180,5.600 GHz,1.37E-09,31.892,1.40E-09,31.203,1.573
9,2,3,200,180,5.700 GHz,1.37E-09,32.216,1.40E-09,31.494,1.59
9,2,3,200,180,5.800 GHz,1.37E-09,32.531,1.40E-09,31.775,1.607
9,2,3,200,180,5.900 GHz,1.38E-09,32.839,1.40E-09,32.047,1.624
9,2,3,200,180,6.000 GHz,1.38E-09,33.139,1.41E-09,32.311,1.642
9,2,3,200,180,6.100 GHz,1.38E-09,33.432,1.41E-09,32.566,1.66
9,2,3,200,180,6.200 GHz,1.38E-09,33.717,1.41E-09,32.812,1.678
9,2,3,200,180,6.300 GHz,1.38E-09,33.994,1.42E-09,33.049,1.697
9,2,3,200,180,6.400 GHz,1.39E-09,34.264,1.42E-09,33.277,1.716
9,2,3,200,180,6.500 GHz,1.39E-09,34.526,1.42E-09,33.498,1.736
9,2,3,200,180,6.600 GHz,1.39E-09,34.781,1.43E-09,33.709,1.756
9,2,3,200,180,6.700 GHz,1.39E-09,35.029,1.43E-09,33.912,1.776
9,2,3,200,180,6.800 GHz,1.39E-09,35.27,1.44E-09,34.107,1.797
9,2,3,200,180,6.900 GHz,1.40E-09,35.504,1.44E-09,34.294,1.818
9,2,3,200,180,7.000 GHz,1.40E-09,35.731,1.44E-09,34.473,1.84
9,2,3,200,180,7.100 GHz,1.40E-09,35.951,1.45E-09,34.644,1.862
9,2,3,200,180,7.200 GHz,1.40E-09,36.164,1.45E-09,34.806,1.885
9,2,3,200,180,7.300 GHz,1.41E-09,36.371,1.45E-09,34.961,1.908
9,2,3,200,180,7.400 GHz,1.41E-09,36.571,1.46E-09,35.108,1.931
9,2,3,200,180,7.500 GHz,1.41E-09,36.765,1.46E-09,35.247,1.955
9,2,3,200,180,7.600 GHz,1.42E-09,36.953,1.47E-09,35.379,1.98
9,2,3,200,180,7.700 GHz,1.42E-09,37.134,1.47E-09,35.503,2.005
9,2,3,200,180,7.800 GHz,1.42E-09,37.309,1.48E-09,35.62,2.031
9,2,3,200,180,7.900 GHz,1.42E-09,37.478,1.48E-09,35.729,2.057
9,2,3,200,180,8.000 GHz,1.43E-09,37.641,1.49E-09,35.831,2.084
9,2,3,200,180,8.100 GHz,1.43E-09,37.798,1.49E-09,35.925,2.111
9,2,3,200,180,8.200 GHz,1.43E-09,37.949,1.50E-09,36.013,2.139
9,2,3,200,180,8.300 GHz,1.44E-09,38.095,1.50E-09,36.093,2.167
9,2,3,200,180,8.400 GHz,1.44E-09,38.235,1.51E-09,36.167,2.196
9,2,3,200,180,8.500 GHz,1.44E-09,38.369,1.51E-09,36.233,2.226
9,2,3,200,180,8.600 GHz,1.45E-09,38.498,1.52E-09,36.292,2.256
9,2,3,200,180,8.700 GHz,1.45E-09,38.621,1.52E-09,36.345,2.287
9,2,3,200,180,8.800 GHz,1.45E-09,38.74,1.53E-09,36.391,2.319
9,2,3,200,180,8.900 GHz,1.46E-09,38.852,1.53E-09,36.43,2.351
9,2,3,200,180,9.000 GHz,1.46E-09,38.96,1.54E-09,36.462,2.385
9,2,3,200,180,9.100 GHz,1.46E-09,39.062,1.54E-09,36.488,2.419
9,2,3,200,180,9.200 GHz,1.47E-09,39.16,1.55E-09,36.507,2.453
9,2,3,200,180,9.300 GHz,1.47E-09,39.252,1.56E-09,36.519,2.489
9,2,3,200,180,9.400 GHz,1.47E-09,39.34,1.56E-09,36.525,2.525
9,2,3,200,180,9.500 GHz,1.48E-09,39.422,1.57E-09,36.524,2.562
9,2,3,200,180,9.600 GHz,1.48E-09,39.5,1.57E-09,36.517,2.6
9,2,3,200,180,9.700 GHz,1.48E-09,39.573,1.58E-09,36.504,2.639
9,2,3,200,180,9.800 GHz,1.49E-09,39.642,1.59E-09,36.483,2.679
9,2,3,200,180,9.900 GHz,1.49E-09,39.705,1.59E-09,36.457,2.72
9,2,3,200,180,10.00 GHz,1.50E-09,39.765,1.60E-09,36.424,2.762
9,2,3,200,180,10.10 GHz,1.50E-09,39.819,1.61E-09,36.384,2.805
9,2,3,200,180,10.20 GHz,1.51E-09,39.869,1.62E-09,36.338,2.849
9,2,3,200,180,10.30 GHz,1.51E-09,39.915,1.62E-09,36.286,2.895
9,2,3,200,180,10.40 GHz,1.51E-09,39.956,1.63E-09,36.226,2.941
9,2,3,200,180,10.50 GHz,1.52E-09,39.993,1.64E-09,36.161,2.989
9,2,3,200,180,10.60 GHz,1.52E-09,40.026,1.65E-09,36.089,3.038
9,2,3,200,180,10.70 GHz,1.53E-09,40.054,1.65E-09,36.01,3.088
9,2,3,200,180,10.80 GHz,1.53E-09,40.078,1.66E-09,35.924,3.139
9,2,3,200,180,10.90 GHz,1.54E-09,40.098,1.67E-09,35.832,3.192
9,2,3,200,180,11.00 GHz,1.54E-09,40.114,1.68E-09,35.734,3.247
9,2,3,200,180,11.10 GHz,1.55E-09,40.126,1.69E-09,35.628,3.303
9,2,3,200,180,11.20 GHz,1.55E-09,40.134,1.70E-09,35.516,3.361
9,2,3,200,180,11.30 GHz,1.56E-09,40.137,1.71E-09,35.397,3.42
9,2,3,200,180,11.40 GHz,1.56E-09,40.137,1.71E-09,35.271,3.481
9,2,3,200,180,11.50 GHz,1.57E-09,40.132,1.72E-09,35.138,3.545
9,2,3,200,180,11.60 GHz,1.57E-09,40.124,1.73E-09,34.998,3.61
9,2,3,200,180,11.70 GHz,1.58E-09,40.112,1.74E-09,34.851,3.677
9,2,3,200,180,11.80 GHz,1.58E-09,40.096,1.75E-09,34.697,3.746
9,2,3,200,180,11.90 GHz,1.59E-09,40.076,1.76E-09,34.536,3.817
9,2,3,200,180,12.00 GHz,1.59E-09,40.052,1.77E-09,34.368,3.891
9,2,3,200,180,12.10 GHz,1.60E-09,40.024,1.78E-09,34.192,3.967
9,2,3,200,180,12.20 GHz,1.61E-09,39.993,1.80E-09,34.009,4.046
9,2,3,200,180,12.30 GHz,1.61E-09,39.958,1.81E-09,33.819,4.127
9,2,3,200,180,12.40 GHz,1.62E-09,39.919,1.82E-09,33.621,4.211
9,2,3,200,180,12.50 GHz,1.62E-09,39.876,1.83E-09,33.416,4.298
9,2,3,200,180,12.60 GHz,1.63E-09,39.83,1.84E-09,33.203,4.389
9,2,3,200,180,12.70 GHz,1.64E-09,39.78,1.85E-09,32.983,4.482
9,2,3,200,180,12.80 GHz,1.64E-09,39.727,1.87E-09,32.755,4.579
9,2,3,200,180,12.90 GHz,1.65E-09,39.67,1.88E-09,32.52,4.68
9,2,3,200,180,13.00 GHz,1.66E-09,39.609,1.89E-09,32.276,4.784
9,2,3,200,180,13.10 GHz,1.66E-09,39.545,1.90E-09,32.026,4.892
9,2,3,200,180,13.20 GHz,1.67E-09,39.477,1.92E-09,31.767,5.005
9,2,3,200,180,13.30 GHz,1.68E-09,39.405,1.93E-09,31.502,5.122
9,2,3,200,180,13.40 GHz,1.68E-09,39.33,1.95E-09,31.228,5.244
9,2,3,200,180,13.50 GHz,1.69E-09,39.252,1.96E-09,30.947,5.371
9,2,3,200,180,13.60 GHz,1.70E-09,39.17,1.97E-09,30.658,5.502
9,2,3,200,180,13.70 GHz,1.71E-09,39.085,1.99E-09,30.362,5.64
9,2,3,200,180,13.80 GHz,1.71E-09,38.996,2.01E-09,30.058,5.783
9,2,3,200,180,13.90 GHz,1.72E-09,38.904,2.02E-09,29.747,5.932
9,2,3,200,180,14.00 GHz,1.73E-09,38.809,2.04E-09,29.429,6.088
9,2,3,200,180,14.10 GHz,1.74E-09,38.71,2.05E-09,29.104,6.251
9,2,3,200,180,14.20 GHz,1.75E-09,38.608,2.07E-09,28.771,6.421
9,2,3,200,180,14.30 GHz,1.75E-09,38.502,2.09E-09,28.432,6.598
9,2,3,200,180,14.40 GHz,1.76E-09,38.393,2.11E-09,28.085,6.784
9,2,3,200,180,14.50 GHz,1.77E-09,38.281,2.12E-09,27.732,6.978
9,2,3,200,180,14.60 GHz,1.78E-09,38.166,2.14E-09,27.373,7.182
9,2,3,200,180,14.70 GHz,1.79E-09,38.048,2.16E-09,27.007,7.395
9,2,3,200,180,14.80 GHz,1.80E-09,37.926,2.18E-09,26.635,7.618
9,2,3,200,180,14.90 GHz,1.81E-09,37.801,2.20E-09,26.257,7.852
9,2,3,200,180,15.00 GHz,1.82E-09,37.673,2.22E-09,25.874,8.098
9,2,3,200,180,15.10 GHz,1.83E-09,37.542,2.25E-09,25.485,8.356
9,2,3,200,180,15.20 GHz,1.83E-09,37.408,2.27E-09,25.09,8.627
9,2,3,200,180,15.30 GHz,1.84E-09,37.27,2.29E-09,24.691,8.912
9,2,3,200,180,15.40 GHz,1.85E-09,37.13,2.31E-09,24.287,9.212
9,2,3,200,180,15.50 GHz,1.86E-09,36.987,2.34E-09,23.879,9.528
9,2,3,200,180,15.60 GHz,1.88E-09,36.84,2.36E-09,23.467,9.86
9,2,3,200,180,15.70 GHz,1.89E-09,36.691,2.39E-09,23.051,10.21
9,2,3,200,180,15.80 GHz,1.90E-09,36.539,2.41E-09,22.632,10.579
9,2,3,200,180,15.90 GHz,1.91E-09,36.384,2.44E-09,22.209,10.969
9,2,3,200,180,16.00 GHz,1.92E-09,36.226,2.47E-09,21.784,11.38
9,2,3,200,180,16.10 GHz,1.93E-09,36.065,2.49E-09,21.356,11.815
9,2,3,200,180,16.20 GHz,1.94E-09,35.901,2.52E-09,20.926,12.274
9,2,3,200,180,16.30 GHz,1.95E-09,35.735,2.55E-09,20.495,12.76
9,2,3,200,180,16.40 GHz,1.97E-09,35.566,2.58E-09,20.062,13.275
9,2,3,200,180,16.50 GHz,1.98E-09,35.394,2.62E-09,19.628,13.82
9,2,3,200,180,16.60 GHz,1.99E-09,35.219,2.65E-09,19.193,14.398
9,2,3,200,180,16.70 GHz,2.00E-09,35.042,2.68E-09,18.758,15.011
9,2,3,200,180,16.80 GHz,2.02E-09,34.862,2.72E-09,18.323,15.661
9,2,3,200,180,16.90 GHz,2.03E-09,34.68,2.76E-09,17.889,16.353
9,2,3,200,180,17.00 GHz,2.04E-09,34.495,2.79E-09,17.455,17.088
9,2,3,200,180,17.10 GHz,2.06E-09,34.307,2.83E-09,17.022,17.87
9,2,3,200,180,17.20 GHz,2.07E-09,34.117,2.87E-09,16.591,18.703
9,2,3,200,180,17.30 GHz,2.09E-09,33.925,2.91E-09,16.162,19.59
9,2,3,200,180,17.40 GHz,2.10E-09,33.73,2.96E-09,15.734,20.537
9,2,3,200,180,17.50 GHz,2.12E-09,33.532,3.00E-09,15.31,21.548
9,2,3,200,180,17.60 GHz,2.13E-09,33.333,3.05E-09,14.887,22.629
9,2,3,200,180,17.70 GHz,2.15E-09,33.131,3.09E-09,14.468,23.784
9,2,3,200,180,17.80 GHz,2.16E-09,32.927,3.14E-09,14.053,25.022
9,2,3,200,180,17.90 GHz,2.18E-09,32.72,3.20E-09,13.641,26.348
9,2,3,200,180,18.00 GHz,2.20E-09,32.512,3.25E-09,13.233,27.77
9,2,3,200,180,18.10 GHz,2.21E-09,32.301,3.31E-09,12.829,29.298
9,2,3,200,180,18.20 GHz,2.23E-09,32.088,3.36E-09,12.429,30.94
9,2,3,200,180,18.30 GHz,2.25E-09,31.873,3.42E-09,12.034,32.708
9,2,3,200,180,18.40 GHz,2.27E-09,31.656,3.49E-09,11.644,34.612
9,2,3,200,180,18.50 GHz,2.29E-09,31.437,3.55E-09,11.259,36.667
9,2,3,200,180,18.60 GHz,2.30E-09,31.216,3.62E-09,10.879,38.887
9,2,3,200,180,18.70 GHz,2.32E-09,30.993,3.69E-09,10.504,41.288
9,2,3,200,180,18.80 GHz,2.34E-09,30.768,3.77E-09,10.135,43.889
9,2,3,200,180,18.90 GHz,2.36E-09,30.542,3.84E-09,9.772,46.709
9,2,3,200,180,19.00 GHz,2.39E-09,30.313,3.93E-09,9.415,49.773
9,2,3,200,180,19.10 GHz,2.41E-09,30.083,4.01E-09,9.063,53.106
9,2,3,200,180,19.20 GHz,2.43E-09,29.851,4.10E-09,8.718,56.738
9,2,3,200,180,19.30 GHz,2.45E-09,29.617,4.19E-09,8.379,60.702
9,2,3,200,180,19.40 GHz,2.47E-09,29.381,4.29E-09,8.046,65.037
9,2,3,200,180,19.50 GHz,2.50E-09,29.144,4.40E-09,7.719,69.785
9,2,3,200,180,19.60 GHz,2.52E-09,28.905,4.51E-09,7.399,74.997
9,2,3,200,180,19.70 GHz,2.55E-09,28.665,4.62E-09,7.085,80.728
9,2,3,200,180,19.80 GHz,2.57E-09,28.423,4.74E-09,6.777,87.043
9,2,3,200,180,19.90 GHz,2.60E-09,28.179,4.87E-09,6.476,94.019
9,2,3,200,180,20.00 GHz,2.63E-09,27.934,5.01E-09,6.181,101.741
9,2,3,200,200,2.000 GHz,1.45E-09,15.149,1.45E-09,15.101,1.209
9,2,3,200,200,2.100 GHz,1.45E-09,15.844,1.45E-09,15.79,1.215
9,2,3,200,200,2.200 GHz,1.45E-09,16.529,1.46E-09,16.47,1.221
9,2,3,200,200,2.300 GHz,1.45E-09,17.204,1.46E-09,17.139,1.228
9,2,3,200,200,2.400 GHz,1.45E-09,17.869,1.46E-09,17.797,1.234
9,2,3,200,200,2.500 GHz,1.45E-09,18.523,1.46E-09,18.445,1.242
9,2,3,200,200,2.600 GHz,1.45E-09,19.165,1.46E-09,19.082,1.25
9,2,3,200,200,2.700 GHz,1.45E-09,19.797,1.46E-09,19.707,1.258
9,2,3,200,200,2.800 GHz,1.46E-09,20.417,1.46E-09,20.32,1.266
9,2,3,200,200,2.900 GHz,1.46E-09,21.025,1.46E-09,20.921,1.275
9,2,3,200,200,3.000 GHz,1.46E-09,21.621,1.47E-09,21.511,1.284
9,2,3,200,200,3.100 GHz,1.46E-09,22.205,1.47E-09,22.087,1.294
9,2,3,200,200,3.200 GHz,1.46E-09,22.777,1.47E-09,22.652,1.304
9,2,3,200,200,3.300 GHz,1.46E-09,23.337,1.47E-09,23.204,1.314
9,2,3,200,200,3.400 GHz,1.46E-09,23.885,1.47E-09,23.743,1.325
9,2,3,200,200,3.500 GHz,1.46E-09,24.421,1.47E-09,24.27,1.336
9,2,3,200,200,3.600 GHz,1.46E-09,24.944,1.48E-09,24.783,1.347
9,2,3,200,200,3.700 GHz,1.47E-09,25.455,1.48E-09,25.284,1.359
9,2,3,200,200,3.800 GHz,1.47E-09,25.954,1.48E-09,25.773,1.371
9,2,3,200,200,3.900 GHz,1.47E-09,26.442,1.48E-09,26.248,1.384
9,2,3,200,200,4.000 GHz,1.47E-09,26.917,1.49E-09,26.711,1.397
9,2,3,200,200,4.100 GHz,1.47E-09,27.381,1.49E-09,27.161,1.41
9,2,3,200,200,4.200 GHz,1.47E-09,27.833,1.49E-09,27.599,1.424
9,2,3,200,200,4.300 GHz,1.47E-09,28.274,1.49E-09,28.023,1.438
9,2,3,200,200,4.400 GHz,1.48E-09,28.704,1.50E-09,28.436,1.453
9,2,3,200,200,4.500 GHz,1.48E-09,29.123,1.50E-09,28.836,1.468
9,2,3,200,200,4.600 GHz,1.48E-09,29.531,1.50E-09,29.223,1.483
9,2,3,200,200,4.700 GHz,1.48E-09,29.929,1.50E-09,29.599,1.499
9,2,3,200,200,4.800 GHz,1.48E-09,30.316,1.51E-09,29.962,1.515
9,2,3,200,200,4.900 GHz,1.48E-09,30.693,1.51E-09,30.313,1.532
9,2,3,200,200,5.000 GHz,1.49E-09,31.06,1.51E-09,30.653,1.549
9,2,3,200,200,5.100 GHz,1.49E-09,31.417,1.52E-09,30.98,1.567
9,2,3,200,200,5.200 GHz,1.49E-09,31.764,1.52E-09,31.297,1.585
9,2,3,200,200,5.300 GHz,1.49E-09,32.102,1.52E-09,31.601,1.603
9,2,3,200,200,5.400 GHz,1.49E-09,32.431,1.52E-09,31.895,1.622
9,2,3,200,200,5.500 GHz,1.50E-09,32.751,1.53E-09,32.177,1.641
9,2,3,200,200,5.600 GHz,1.50E-09,33.062,1.53E-09,32.448,1.661
9,2,3,200,200,5.700 GHz,1.50E-09,33.365,1.54E-09,32.709,1.681
9,2,3,200,200,5.800 GHz,1.50E-09,33.658,1.54E-09,32.959,1.701
9,2,3,200,200,5.900 GHz,1.51E-09,33.944,1.54E-09,33.198,1.723
9,2,3,200,200,6.000 GHz,1.51E-09,34.221,1.55E-09,33.427,1.744
9,2,3,200,200,6.100 GHz,1.51E-09,34.491,1.55E-09,33.647,1.766
9,2,3,200,200,6.200 GHz,1.51E-09,34.752,1.56E-09,33.856,1.789
9,2,3,200,200,6.300 GHz,1.52E-09,35.006,1.56E-09,34.055,1.812
9,2,3,200,200,6.400 GHz,1.52E-09,35.253,1.56E-09,34.245,1.835
9,2,3,200,200,6.500 GHz,1.52E-09,35.492,1.57E-09,34.426,1.859
9,2,3,200,200,6.600 GHz,1.52E-09,35.724,1.57E-09,34.597,1.884
9,2,3,200,200,6.700 GHz,1.53E-09,35.949,1.58E-09,34.759,1.909
9,2,3,200,200,6.800 GHz,1.53E-09,36.167,1.58E-09,34.913,1.935
9,2,3,200,200,6.900 GHz,1.53E-09,36.378,1.59E-09,35.058,1.961
9,2,3,200,200,7.000 GHz,1.54E-09,36.582,1.59E-09,35.194,1.988
9,2,3,200,200,7.100 GHz,1.54E-09,36.78,1.60E-09,35.322,2.015
9,2,3,200,200,7.200 GHz,1.54E-09,36.971,1.60E-09,35.442,2.043
9,2,3,200,200,7.300 GHz,1.55E-09,37.156,1.61E-09,35.555,2.072
9,2,3,200,200,7.400 GHz,1.55E-09,37.334,1.61E-09,35.659,2.101
9,2,3,200,200,7.500 GHz,1.55E-09,37.506,1.62E-09,35.756,2.131
9,2,3,200,200,7.600 GHz,1.56E-09,37.673,1.62E-09,35.845,2.161
9,2,3,200,200,7.700 GHz,1.56E-09,37.833,1.63E-09,35.927,2.192
9,2,3,200,200,7.800 GHz,1.56E-09,37.987,1.63E-09,36.002,2.224
9,2,3,200,200,7.900 GHz,1.57E-09,38.135,1.64E-09,36.07,2.256
9,2,3,200,200,8.000 GHz,1.57E-09,38.278,1.65E-09,36.131,2.29
9,2,3,200,200,8.100 GHz,1.57E-09,38.415,1.65E-09,36.186,2.323
9,2,3,200,200,8.200 GHz,1.58E-09,38.546,1.66E-09,36.233,2.358
9,2,3,200,200,8.300 GHz,1.58E-09,38.672,1.67E-09,36.274,2.393
9,2,3,200,200,8.400 GHz,1.59E-09,38.792,1.67E-09,36.309,2.429
9,2,3,200,200,8.500 GHz,1.59E-09,38.906,1.68E-09,36.337,2.466
9,2,3,200,200,8.600 GHz,1.59E-09,39.016,1.69E-09,36.359,2.504
9,2,3,200,200,8.700 GHz,1.60E-09,39.12,1.69E-09,36.375,2.542
9,2,3,200,200,8.800 GHz,1.60E-09,39.218,1.70E-09,36.384,2.582
9,2,3,200,200,8.900 GHz,1.61E-09,39.312,1.71E-09,36.388,2.622
9,2,3,200,200,9.000 GHz,1.61E-09,39.4,1.71E-09,36.385,2.663
9,2,3,200,200,9.100 GHz,1.62E-09,39.483,1.72E-09,36.376,2.706
9,2,3,200,200,9.200 GHz,1.62E-09,39.561,1.73E-09,36.362,2.749
9,2,3,200,200,9.300 GHz,1.63E-09,39.634,1.74E-09,36.341,2.793
9,2,3,200,200,9.400 GHz,1.63E-09,39.702,1.75E-09,36.314,2.838
9,2,3,200,200,9.500 GHz,1.64E-09,39.765,1.75E-09,36.281,2.885
9,2,3,200,200,9.600 GHz,1.64E-09,39.823,1.76E-09,36.241,2.933
9,2,3,200,200,9.700 GHz,1.65E-09,39.876,1.77E-09,36.196,2.981
9,2,3,200,200,9.800 GHz,1.65E-09,39.924,1.78E-09,36.144,3.032
9,2,3,200,200,9.900 GHz,1.66E-09,39.968,1.79E-09,36.086,3.083
9,2,3,200,200,10.00 GHz,1.66E-09,40.007,1.80E-09,36.022,3.136
9,2,3,200,200,10.10 GHz,1.67E-09,40.041,1.81E-09,35.952,3.19
9,2,3,200,200,10.20 GHz,1.67E-09,40.07,1.82E-09,35.874,3.246
9,2,3,200,200,10.30 GHz,1.68E-09,40.094,1.83E-09,35.791,3.303
9,2,3,200,200,10.40 GHz,1.68E-09,40.114,1.84E-09,35.7,3.362
9,2,3,200,200,10.50 GHz,1.69E-09,40.13,1.85E-09,35.603,3.423
9,2,3,200,200,10.60 GHz,1.70E-09,40.14,1.86E-09,35.498,3.485
9,2,3,200,200,10.70 GHz,1.70E-09,40.146,1.87E-09,35.387,3.549
9,2,3,200,200,10.80 GHz,1.71E-09,40.148,1.88E-09,35.269,3.616
9,2,3,200,200,10.90 GHz,1.71E-09,40.145,1.89E-09,35.143,3.684
9,2,3,200,200,11.00 GHz,1.72E-09,40.137,1.90E-09,35.009,3.755
9,2,3,200,200,11.10 GHz,1.73E-09,40.125,1.91E-09,34.868,3.828
9,2,3,200,200,11.20 GHz,1.73E-09,40.109,1.93E-09,34.72,3.903
9,2,3,200,200,11.30 GHz,1.74E-09,40.088,1.94E-09,34.563,3.981
9,2,3,200,200,11.40 GHz,1.75E-09,40.063,1.95E-09,34.399,4.062
9,2,3,200,200,11.50 GHz,1.75E-09,40.033,1.96E-09,34.226,4.146
9,2,3,200,200,11.60 GHz,1.76E-09,40,1.98E-09,34.045,4.232
9,2,3,200,200,11.70 GHz,1.77E-09,39.961,1.99E-09,33.855,4.322
9,2,3,200,200,11.80 GHz,1.78E-09,39.919,2.00E-09,33.657,4.415
9,2,3,200,200,11.90 GHz,1.78E-09,39.872,2.02E-09,33.451,4.511
9,2,3,200,200,12.00 GHz,1.79E-09,39.821,2.03E-09,33.235,4.611
9,2,3,200,200,12.10 GHz,1.80E-09,39.766,2.05E-09,33.011,4.716
9,2,3,200,200,12.20 GHz,1.81E-09,39.706,2.06E-09,32.778,4.824
9,2,3,200,200,12.30 GHz,1.81E-09,39.643,2.08E-09,32.536,4.937
9,2,3,200,200,12.40 GHz,1.82E-09,39.575,2.09E-09,32.284,5.054
9,2,3,200,200,12.50 GHz,1.83E-09,39.503,2.11E-09,32.023,5.176
9,2,3,200,200,12.60 GHz,1.84E-09,39.427,2.13E-09,31.754,5.304
9,2,3,200,200,12.70 GHz,1.85E-09,39.347,2.15E-09,31.474,5.437
9,2,3,200,200,12.80 GHz,1.86E-09,39.262,2.16E-09,31.186,5.576
9,2,3,200,200,12.90 GHz,1.86E-09,39.174,2.18E-09,30.888,5.721
9,2,3,200,200,13.00 GHz,1.87E-09,39.082,2.20E-09,30.582,5.873
9,2,3,200,200,13.10 GHz,1.88E-09,38.986,2.22E-09,30.266,6.032
9,2,3,200,200,13.20 GHz,1.89E-09,38.885,2.24E-09,29.94,6.198
9,2,3,200,200,13.30 GHz,1.90E-09,38.781,2.26E-09,29.606,6.372
9,2,3,200,200,13.40 GHz,1.91E-09,38.673,2.28E-09,29.263,6.554
9,2,3,200,200,13.50 GHz,1.92E-09,38.561,2.30E-09,28.911,6.745
9,2,3,200,200,13.60 GHz,1.93E-09,38.445,2.32E-09,28.551,6.946
9,2,3,200,200,13.70 GHz,1.94E-09,38.325,2.34E-09,28.182,7.157
