Line_Width,Turns,Line_space,Y_Dimension,X_Dimension,freq,Ldiff,Qdiff,Leff,Q,Reff
10,1,3,160,120,17.90 GHz,2.72e-10,40.272,2.79e-10,37.675,0.833
10,1,3,160,120,18.00 GHz,2.72e-10,40.347,2.79e-10,37.679,0.838
10,1,3,160,120,18.10 GHz,2.72e-10,40.422,2.79e-10,37.68,0.843
10,1,3,160,120,18.20 GHz,2.72e-10,40.497,2.79e-10,37.679,0.848
10,1,3,160,120,18.30 GHz,2.72e-10,40.571,2.79e-10,37.676,0.853
10,1,3,160,120,18.40 GHz,2.72e-10,40.645,2.8e-10,37.671,0.858
10,1,3,160,120,18.50 GHz,2.72e-10,40.718,2.8e-10,37.664,0.863
10,1,3,160,120,18.60 GHz,2.72e-10,40.792,2.8e-10,37.655,0.868
10,1,3,160,120,18.70 GHz,2.72e-10,40.865,2.8e-10,37.644,0.874
10,1,3,160,120,18.80 GHz,2.72e-10,40.938,2.8e-10,37.631,0.879
10,1,3,160,120,18.90 GHz,2.72e-10,41.01,2.8e-10,37.616,0.884
10,1,3,160,120,19.00 GHz,2.72e-10,41.083,2.8e-10,37.598,0.89
10,1,3,160,120,19.10 GHz,2.72e-10,41.155,2.8e-10,37.579,0.895
10,1,3,160,120,19.20 GHz,2.72e-10,41.227,2.81e-10,37.557,0.901
10,1,3,160,120,19.30 GHz,2.72e-10,41.299,2.81e-10,37.533,0.907
10,1,3,160,120,19.40 GHz,2.72e-10,41.37,2.81e-10,37.507,0.912
10,1,3,160,120,19.50 GHz,2.72e-10,41.442,2.81e-10,37.479,0.918
10,1,3,160,120,19.60 GHz,2.72e-10,41.513,2.81e-10,37.449,0.924
10,1,3,160,120,19.70 GHz,2.72e-10,41.584,2.81e-10,37.416,0.93
10,1,3,160,120,19.80 GHz,2.72e-10,41.654,2.81e-10,37.382,0.936
10,1,3,160,120,19.90 GHz,2.72e-10,41.725,2.81e-10,37.345,0.942
10,1,3,160,120,20.00 GHz,2.73e-10,41.795,2.82e-10,37.305,0.948
10,1,3,160,140,2.000 GHz,3.04e-10,11.11,3.04e-10,11.105,0.344
10,1,3,160,140,2.100 GHz,3.04e-10,11.633,3.04e-10,11.627,0.345
10,1,3,160,140,2.200 GHz,3.04e-10,12.15,3.04e-10,12.144,0.346
10,1,3,160,140,2.300 GHz,3.04e-10,12.662,3.04e-10,12.655,0.347
10,1,3,160,140,2.400 GHz,3.04e-10,13.168,3.04e-10,13.159,0.348
10,1,3,160,140,2.500 GHz,3.04e-10,13.667,3.04e-10,13.658,0.35
10,1,3,160,140,2.600 GHz,3.04e-10,14.16,3.04e-10,14.15,0.351
10,1,3,160,140,2.700 GHz,3.04e-10,14.646,3.04e-10,14.635,0.352
10,1,3,160,140,2.800 GHz,3.04e-10,15.126,3.04e-10,15.113,0.354
10,1,3,160,140,2.900 GHz,3.04e-10,15.599,3.04e-10,15.584,0.355
10,1,3,160,140,3.000 GHz,3.04e-10,16.064,3.04e-10,16.048,0.357
10,1,3,160,140,3.100 GHz,3.04e-10,16.522,3.04e-10,16.505,0.359
10,1,3,160,140,3.200 GHz,3.04e-10,16.973,3.04e-10,16.954,0.36
10,1,3,160,140,3.300 GHz,3.04e-10,17.416,3.04e-10,17.395,0.362
10,1,3,160,140,3.400 GHz,3.04e-10,17.852,3.04e-10,17.829,0.364
10,1,3,160,140,3.500 GHz,3.04e-10,18.28,3.04e-10,18.255,0.366
10,1,3,160,140,3.600 GHz,3.04e-10,18.701,3.04e-10,18.674,0.368
10,1,3,160,140,3.700 GHz,3.03e-10,19.114,3.04e-10,19.085,0.37
10,1,3,160,140,3.800 GHz,3.03e-10,19.52,3.04e-10,19.488,0.372
10,1,3,160,140,3.900 GHz,3.03e-10,19.917,3.04e-10,19.884,0.374
10,1,3,160,140,4.000 GHz,3.03e-10,20.308,3.04e-10,20.271,0.377
10,1,3,160,140,4.100 GHz,3.03e-10,20.691,3.04e-10,20.652,0.379
10,1,3,160,140,4.200 GHz,3.03e-10,21.066,3.04e-10,21.024,0.381
10,1,3,160,140,4.300 GHz,3.03e-10,21.434,3.04e-10,21.39,0.384
10,1,3,160,140,4.400 GHz,3.03e-10,21.795,3.04e-10,21.747,0.386
10,1,3,160,140,4.500 GHz,3.03e-10,22.148,3.04e-10,22.098,0.389
10,1,3,160,140,4.600 GHz,3.03e-10,22.494,3.04e-10,22.441,0.391
10,1,3,160,140,4.700 GHz,3.03e-10,22.834,3.04e-10,22.777,0.394
10,1,3,160,140,4.800 GHz,3.03e-10,23.166,3.04e-10,23.106,0.397
10,1,3,160,140,4.900 GHz,3.03e-10,23.491,3.04e-10,23.428,0.399
10,1,3,160,140,5.000 GHz,3.03e-10,23.81,3.04e-10,23.743,0.402
10,1,3,160,140,5.100 GHz,3.03e-10,24.122,3.04e-10,24.052,0.405
10,1,3,160,140,5.200 GHz,3.03e-10,24.427,3.04e-10,24.354,0.408
10,1,3,160,140,5.300 GHz,3.03e-10,24.727,3.04e-10,24.649,0.411
10,1,3,160,140,5.400 GHz,3.03e-10,25.02,3.04e-10,24.938,0.414
10,1,3,160,140,5.500 GHz,3.03e-10,25.306,3.04e-10,25.221,0.416
10,1,3,160,140,5.600 GHz,3.03e-10,25.587,3.04e-10,25.498,0.419
10,1,3,160,140,5.700 GHz,3.03e-10,25.862,3.04e-10,25.769,0.422
10,1,3,160,140,5.800 GHz,3.03e-10,26.132,3.04e-10,26.034,0.426
10,1,3,160,140,5.900 GHz,3.03e-10,26.395,3.04e-10,26.294,0.429
10,1,3,160,140,6.000 GHz,3.03e-10,26.654,3.04e-10,26.548,0.432
10,1,3,160,140,6.100 GHz,3.03e-10,26.907,3.04e-10,26.796,0.435
10,1,3,160,140,6.200 GHz,3.03e-10,27.154,3.04e-10,27.039,0.438
10,1,3,160,140,6.300 GHz,3.03e-10,27.397,3.04e-10,27.278,0.441
10,1,3,160,140,6.400 GHz,3.03e-10,27.635,3.04e-10,27.511,0.445
10,1,3,160,140,6.500 GHz,3.03e-10,27.868,3.04e-10,27.739,0.448
10,1,3,160,140,6.600 GHz,3.03e-10,28.097,3.04e-10,27.963,0.451
10,1,3,160,140,6.700 GHz,3.03e-10,28.32,3.04e-10,28.182,0.454
10,1,3,160,140,6.800 GHz,3.03e-10,28.54,3.04e-10,28.396,0.458
10,1,3,160,140,6.900 GHz,3.03e-10,28.755,3.04e-10,28.606,0.461
10,1,3,160,140,7.000 GHz,3.03e-10,28.967,3.04e-10,28.812,0.465
10,1,3,160,140,7.100 GHz,3.03e-10,29.174,3.04e-10,29.014,0.468
10,1,3,160,140,7.200 GHz,3.03e-10,29.377,3.04e-10,29.212,0.471
10,1,3,160,140,7.300 GHz,3.03e-10,29.576,3.04e-10,29.406,0.475
10,1,3,160,140,7.400 GHz,3.03e-10,29.772,3.04e-10,29.597,0.478
10,1,3,160,140,7.500 GHz,3.03e-10,29.965,3.05e-10,29.783,0.482
10,1,3,160,140,7.600 GHz,3.03e-10,30.153,3.05e-10,29.966,0.485
10,1,3,160,140,7.700 GHz,3.03e-10,30.339,3.05e-10,30.146,0.489
10,1,3,160,140,7.800 GHz,3.03e-10,30.521,3.05e-10,30.322,0.492
10,1,3,160,140,7.900 GHz,3.03e-10,30.7,3.05e-10,30.496,0.496
10,1,3,160,140,8.000 GHz,3.03e-10,30.877,3.05e-10,30.666,0.499
10,1,3,160,140,8.100 GHz,3.03e-10,31.05,3.05e-10,30.833,0.503
10,1,3,160,140,8.200 GHz,3.03e-10,31.22,3.05e-10,30.997,0.507
10,1,3,160,140,8.300 GHz,3.03e-10,31.388,3.05e-10,31.158,0.51
10,1,3,160,140,8.400 GHz,3.03e-10,31.553,3.05e-10,31.316,0.514
10,1,3,160,140,8.500 GHz,3.03e-10,31.716,3.05e-10,31.472,0.517
10,1,3,160,140,8.600 GHz,3.03e-10,31.876,3.05e-10,31.625,0.521
10,1,3,160,140,8.700 GHz,3.03e-10,32.033,3.05e-10,31.776,0.525
10,1,3,160,140,8.800 GHz,3.03e-10,32.188,3.05e-10,31.924,0.528
10,1,3,160,140,8.900 GHz,3.03e-10,32.342,3.05e-10,32.07,0.532
10,1,3,160,140,9.000 GHz,3.03e-10,32.492,3.05e-10,32.213,0.536
10,1,3,160,140,9.100 GHz,3.03e-10,32.641,3.05e-10,32.355,0.539
10,1,3,160,140,9.200 GHz,3.03e-10,32.788,3.05e-10,32.494,0.543
10,1,3,160,140,9.300 GHz,3.03e-10,32.933,3.05e-10,32.631,0.547
10,1,3,160,140,9.400 GHz,3.03e-10,33.076,3.05e-10,32.766,0.55
10,1,3,160,140,9.500 GHz,3.03e-10,33.217,3.05e-10,32.899,0.554
10,1,3,160,140,9.600 GHz,3.03e-10,33.357,3.06e-10,33.029,0.558
10,1,3,160,140,9.700 GHz,3.03e-10,33.494,3.06e-10,33.159,0.562
10,1,3,160,140,9.800 GHz,3.03e-10,33.631,3.06e-10,33.286,0.565
10,1,3,160,140,9.900 GHz,3.03e-10,33.765,3.06e-10,33.411,0.569
10,1,3,160,140,10.00 GHz,3.03e-10,33.898,3.06e-10,33.535,0.573
10,1,3,160,140,10.10 GHz,3.03e-10,34.03,3.06e-10,33.657,0.577
10,1,3,160,140,10.20 GHz,3.03e-10,34.16,3.06e-10,33.777,0.58
10,1,3,160,140,10.30 GHz,3.03e-10,34.288,3.06e-10,33.896,0.584
10,1,3,160,140,10.40 GHz,3.03e-10,34.416,3.06e-10,34.013,0.588
10,1,3,160,140,10.50 GHz,3.03e-10,34.542,3.06e-10,34.128,0.592
10,1,3,160,140,10.60 GHz,3.03e-10,34.667,3.06e-10,34.242,0.595
10,1,3,160,140,10.70 GHz,3.03e-10,34.79,3.06e-10,34.354,0.599
10,1,3,160,140,10.80 GHz,3.03e-10,34.913,3.06e-10,34.465,0.603
10,1,3,160,140,10.90 GHz,3.03e-10,35.034,3.06e-10,34.574,0.607
10,1,3,160,140,11.00 GHz,3.03e-10,35.154,3.06e-10,34.682,0.611
10,1,3,160,140,11.10 GHz,3.03e-10,35.274,3.07e-10,34.789,0.614
10,1,3,160,140,11.20 GHz,3.03e-10,35.392,3.07e-10,34.894,0.618
10,1,3,160,140,11.30 GHz,3.03e-10,35.509,3.07e-10,34.998,0.622
10,1,3,160,140,11.40 GHz,3.03e-10,35.625,3.07e-10,35.1,0.626
10,1,3,160,140,11.50 GHz,3.03e-10,35.74,3.07e-10,35.201,0.63
10,1,3,160,140,11.60 GHz,3.03e-10,35.855,3.07e-10,35.3,0.634
10,1,3,160,140,11.70 GHz,3.03e-10,35.968,3.07e-10,35.399,0.638
10,1,3,160,140,11.80 GHz,3.03e-10,36.081,3.07e-10,35.496,0.641
10,1,3,160,140,11.90 GHz,3.03e-10,36.193,3.07e-10,35.591,0.645
10,1,3,160,140,12.00 GHz,3.03e-10,36.304,3.07e-10,35.685,0.649
10,1,3,160,140,12.10 GHz,3.03e-10,36.414,3.07e-10,35.778,0.653
10,1,3,160,140,12.20 GHz,3.03e-10,36.523,3.07e-10,35.87,0.657
10,1,3,160,140,12.30 GHz,3.03e-10,36.632,3.08e-10,35.96,0.661
10,1,3,160,140,12.40 GHz,3.03e-10,36.74,3.08e-10,36.049,0.665
10,1,3,160,140,12.50 GHz,3.03e-10,36.847,3.08e-10,36.137,0.669
10,1,3,160,140,12.60 GHz,3.03e-10,36.954,3.08e-10,36.223,0.673
10,1,3,160,140,12.70 GHz,3.03e-10,37.059,3.08e-10,36.308,0.677
10,1,3,160,140,12.80 GHz,3.03e-10,37.165,3.08e-10,36.392,0.681
10,1,3,160,140,12.90 GHz,3.03e-10,37.269,3.08e-10,36.474,0.685
10,1,3,160,140,13.00 GHz,3.03e-10,37.373,3.08e-10,36.555,0.689
10,1,3,160,140,13.10 GHz,3.03e-10,37.476,3.08e-10,36.634,0.693
10,1,3,160,140,13.20 GHz,3.03e-10,37.579,3.08e-10,36.712,0.697
10,1,3,160,140,13.30 GHz,3.03e-10,37.681,3.09e-10,36.789,0.701
10,1,3,160,140,13.40 GHz,3.03e-10,37.783,3.09e-10,36.864,0.705
10,1,3,160,140,13.50 GHz,3.03e-10,37.884,3.09e-10,36.938,0.709
10,1,3,160,140,13.60 GHz,3.03e-10,37.984,3.09e-10,37.01,0.713
10,1,3,160,140,13.70 GHz,3.04e-10,38.084,3.09e-10,37.081,0.717
10,1,3,160,140,13.80 GHz,3.04e-10,38.183,3.09e-10,37.15,0.721
10,1,3,160,140,13.90 GHz,3.04e-10,38.282,3.09e-10,37.218,0.725
10,1,3,160,140,14.00 GHz,3.04e-10,38.38,3.09e-10,37.284,0.73
10,1,3,160,140,14.10 GHz,3.04e-10,38.477,3.09e-10,37.349,0.734
10,1,3,160,140,14.20 GHz,3.04e-10,38.574,3.1e-10,37.412,0.738
10,1,3,160,140,14.30 GHz,3.04e-10,38.671,3.1e-10,37.474,0.742
10,1,3,160,140,14.40 GHz,3.04e-10,38.767,3.1e-10,37.534,0.747
10,1,3,160,140,14.50 GHz,3.04e-10,38.862,3.1e-10,37.592,0.751
10,1,3,160,140,14.60 GHz,3.04e-10,38.957,3.1e-10,37.648,0.755
10,1,3,160,140,14.70 GHz,3.04e-10,39.052,3.1e-10,37.703,0.76
10,1,3,160,140,14.80 GHz,3.04e-10,39.146,3.1e-10,37.756,0.764
10,1,3,160,140,14.90 GHz,3.04e-10,39.239,3.1e-10,37.807,0.768
10,1,3,160,140,15.00 GHz,3.04e-10,39.332,3.11e-10,37.857,0.773
10,1,3,160,140,15.10 GHz,3.04e-10,39.424,3.11e-10,37.905,0.777
10,1,3,160,140,15.20 GHz,3.04e-10,39.516,3.11e-10,37.95,0.782
10,1,3,160,140,15.30 GHz,3.04e-10,39.607,3.11e-10,37.994,0.786
10,1,3,160,140,15.40 GHz,3.04e-10,39.698,3.11e-10,38.036,0.791
10,1,3,160,140,15.50 GHz,3.04e-10,39.788,3.11e-10,38.076,0.796
10,1,3,160,140,15.60 GHz,3.04e-10,39.878,3.11e-10,38.114,0.8
10,1,3,160,140,15.70 GHz,3.04e-10,39.967,3.11e-10,38.15,0.805
10,1,3,160,140,15.80 GHz,3.04e-10,40.056,3.12e-10,38.184,0.81
10,1,3,160,140,15.90 GHz,3.04e-10,40.144,3.12e-10,38.216,0.815
10,1,3,160,140,16.00 GHz,3.04e-10,40.232,3.12e-10,38.246,0.82
10,1,3,160,140,16.10 GHz,3.04e-10,40.319,3.12e-10,38.273,0.824
10,1,3,160,140,16.20 GHz,3.04e-10,40.405,3.12e-10,38.299,0.829
10,1,3,160,140,16.30 GHz,3.04e-10,40.491,3.12e-10,38.322,0.834
10,1,3,160,140,16.40 GHz,3.04e-10,40.577,3.12e-10,38.343,0.839
10,1,3,160,140,16.50 GHz,3.04e-10,40.662,3.13e-10,38.361,0.844
10,1,3,160,140,16.60 GHz,3.04e-10,40.746,3.13e-10,38.377,0.85
10,1,3,160,140,16.70 GHz,3.04e-10,40.83,3.13e-10,38.391,0.855
10,1,3,160,140,16.80 GHz,3.05e-10,40.913,3.13e-10,38.403,0.86
10,1,3,160,140,16.90 GHz,3.05e-10,40.996,3.13e-10,38.412,0.865
10,1,3,160,140,17.00 GHz,3.05e-10,41.078,3.13e-10,38.418,0.871
10,1,3,160,140,17.10 GHz,3.05e-10,41.159,3.13e-10,38.423,0.876
10,1,3,160,140,17.20 GHz,3.05e-10,41.24,3.14e-10,38.424,0.882
10,1,3,160,140,17.30 GHz,3.05e-10,41.32,3.14e-10,38.423,0.887
10,1,3,160,140,17.40 GHz,3.05e-10,41.4,3.14e-10,38.42,0.893
10,1,3,160,140,17.50 GHz,3.05e-10,41.479,3.14e-10,38.413,0.899
10,1,3,160,140,17.60 GHz,3.05e-10,41.557,3.14e-10,38.405,0.905
10,1,3,160,140,17.70 GHz,3.05e-10,41.635,3.14e-10,38.393,0.91
10,1,3,160,140,17.80 GHz,3.05e-10,41.712,3.15e-10,38.379,0.916
10,1,3,160,140,17.90 GHz,3.05e-10,41.788,3.15e-10,38.362,0.922
10,1,3,160,140,18.00 GHz,3.05e-10,41.864,3.15e-10,38.342,0.928
10,1,3,160,140,18.10 GHz,3.05e-10,41.939,3.15e-10,38.32,0.935
10,1,3,160,140,18.20 GHz,3.05e-10,42.014,3.15e-10,38.294,0.941
10,1,3,160,140,18.30 GHz,3.05e-10,42.087,3.15e-10,38.266,0.947
10,1,3,160,140,18.40 GHz,3.05e-10,42.16,3.15e-10,38.235,0.954
10,1,3,160,140,18.50 GHz,3.05e-10,42.232,3.16e-10,38.201,0.96
10,1,3,160,140,18.60 GHz,3.05e-10,42.304,3.16e-10,38.164,0.967
10,1,3,160,140,18.70 GHz,3.05e-10,42.375,3.16e-10,38.125,0.974
10,1,3,160,140,18.80 GHz,3.05e-10,42.445,3.16e-10,38.082,0.981
10,1,3,160,140,18.90 GHz,3.05e-10,42.514,3.16e-10,38.036,0.987
10,1,3,160,140,19.00 GHz,3.05e-10,42.583,3.17e-10,37.988,0.994
10,1,3,160,140,19.10 GHz,3.06e-10,42.651,3.17e-10,37.936,1.002
10,1,3,160,140,19.20 GHz,3.06e-10,42.718,3.17e-10,37.882,1.009
10,1,3,160,140,19.30 GHz,3.06e-10,42.784,3.17e-10,37.824,1.016
10,1,3,160,140,19.40 GHz,3.06e-10,42.849,3.17e-10,37.763,1.024
10,1,3,160,140,19.50 GHz,3.06e-10,42.914,3.17e-10,37.7,1.031
10,1,3,160,140,19.60 GHz,3.06e-10,42.978,3.18e-10,37.633,1.039
10,1,3,160,140,19.70 GHz,3.06e-10,43.041,3.18e-10,37.563,1.047
10,1,3,160,140,19.80 GHz,3.06e-10,43.103,3.18e-10,37.491,1.055
10,1,3,160,140,19.90 GHz,3.06e-10,43.164,3.18e-10,37.415,1.063
10,1,3,160,140,20.00 GHz,3.06e-10,43.225,3.18e-10,37.336,1.071
10,1,3,160,160,2.000 GHz,3.36e-10,11.417,3.36e-10,11.412,0.37
10,1,3,160,160,2.100 GHz,3.36e-10,11.954,3.36e-10,11.947,0.371
10,1,3,160,160,2.200 GHz,3.36e-10,12.485,3.36e-10,12.478,0.372
10,1,3,160,160,2.300 GHz,3.36e-10,13.011,3.36e-10,13.003,0.373
10,1,3,160,160,2.400 GHz,3.35e-10,13.531,3.36e-10,13.521,0.374
10,1,3,160,160,2.500 GHz,3.35e-10,14.045,3.36e-10,14.034,0.376
10,1,3,160,160,2.600 GHz,3.35e-10,14.553,3.36e-10,14.541,0.377
10,1,3,160,160,2.700 GHz,3.35e-10,15.054,3.36e-10,15.04,0.379
10,1,3,160,160,2.800 GHz,3.35e-10,15.549,3.36e-10,15.533,0.38
10,1,3,160,160,2.900 GHz,3.35e-10,16.037,3.36e-10,16.019,0.382
10,1,3,160,160,3.000 GHz,3.35e-10,16.518,3.36e-10,16.498,0.383
10,1,3,160,160,3.100 GHz,3.35e-10,16.991,3.36e-10,16.97,0.385
10,1,3,160,160,3.200 GHz,3.35e-10,17.457,3.36e-10,17.434,0.387
10,1,3,160,160,3.300 GHz,3.35e-10,17.916,3.36e-10,17.891,0.389
10,1,3,160,160,3.400 GHz,3.35e-10,18.367,3.36e-10,18.34,0.391
10,1,3,160,160,3.500 GHz,3.35e-10,18.811,3.36e-10,18.781,0.393
10,1,3,160,160,3.600 GHz,3.35e-10,19.247,3.36e-10,19.214,0.395
10,1,3,160,160,3.700 GHz,3.35e-10,19.675,3.36e-10,19.64,0.397
10,1,3,160,160,3.800 GHz,3.35e-10,20.096,3.36e-10,20.057,0.4
10,1,3,160,160,3.900 GHz,3.35e-10,20.508,3.36e-10,20.467,0.402
10,1,3,160,160,4.000 GHz,3.35e-10,20.913,3.36e-10,20.869,0.404
10,1,3,160,160,4.100 GHz,3.35e-10,21.31,3.36e-10,21.263,0.407
10,1,3,160,160,4.200 GHz,3.35e-10,21.699,3.36e-10,21.648,0.409
10,1,3,160,160,4.300 GHz,3.35e-10,22.081,3.36e-10,22.027,0.412
10,1,3,160,160,4.400 GHz,3.35e-10,22.455,3.36e-10,22.397,0.414
10,1,3,160,160,4.500 GHz,3.35e-10,22.821,3.36e-10,22.759,0.417
10,1,3,160,160,4.600 GHz,3.35e-10,23.179,3.36e-10,23.114,0.42
10,1,3,160,160,4.700 GHz,3.35e-10,23.53,3.36e-10,23.461,0.423
10,1,3,160,160,4.800 GHz,3.35e-10,23.874,3.36e-10,23.801,0.425
10,1,3,160,160,4.900 GHz,3.35e-10,24.21,3.36e-10,24.133,0.428
10,1,3,160,160,5.000 GHz,3.35e-10,24.54,3.36e-10,24.458,0.431
10,1,3,160,160,5.100 GHz,3.35e-10,24.862,3.36e-10,24.776,0.434
10,1,3,160,160,5.200 GHz,3.35e-10,25.177,3.36e-10,25.086,0.437
10,1,3,160,160,5.300 GHz,3.35e-10,25.485,3.36e-10,25.39,0.44
10,1,3,160,160,5.400 GHz,3.35e-10,25.787,3.36e-10,25.687,0.444
10,1,3,160,160,5.500 GHz,3.35e-10,26.082,3.36e-10,25.977,0.447
10,1,3,160,160,5.600 GHz,3.35e-10,26.37,3.36e-10,26.261,0.45
10,1,3,160,160,5.700 GHz,3.35e-10,26.652,3.36e-10,26.538,0.453
10,1,3,160,160,5.800 GHz,3.35e-10,26.928,3.36e-10,26.809,0.457
10,1,3,160,160,5.900 GHz,3.35e-10,27.198,3.36e-10,27.074,0.46
10,1,3,160,160,6.000 GHz,3.35e-10,27.463,3.36e-10,27.333,0.463
10,1,3,160,160,6.100 GHz,3.35e-10,27.721,3.36e-10,27.586,0.467
10,1,3,160,160,6.200 GHz,3.35e-10,27.974,3.36e-10,27.833,0.47
10,1,3,160,160,6.300 GHz,3.35e-10,28.221,3.36e-10,28.075,0.474
10,1,3,160,160,6.400 GHz,3.35e-10,28.464,3.36e-10,28.312,0.478
10,1,3,160,160,6.500 GHz,3.35e-10,28.701,3.36e-10,28.543,0.481
10,1,3,160,160,6.600 GHz,3.35e-10,28.933,3.36e-10,28.769,0.485
10,1,3,160,160,6.700 GHz,3.35e-10,29.16,3.36e-10,28.99,0.488
10,1,3,160,160,6.800 GHz,3.35e-10,29.382,3.36e-10,29.207,0.492
10,1,3,160,160,6.900 GHz,3.35e-10,29.6,3.36e-10,29.418,0.496
10,1,3,160,160,7.000 GHz,3.35e-10,29.814,3.36e-10,29.626,0.499
10,1,3,160,160,7.100 GHz,3.35e-10,30.023,3.37e-10,29.829,0.503
10,1,3,160,160,7.200 GHz,3.35e-10,30.228,3.37e-10,30.027,0.507
10,1,3,160,160,7.300 GHz,3.35e-10,30.429,3.37e-10,30.222,0.511
10,1,3,160,160,7.400 GHz,3.35e-10,30.627,3.37e-10,30.412,0.515
10,1,3,160,160,7.500 GHz,3.35e-10,30.82,3.37e-10,30.599,0.519
10,1,3,160,160,7.600 GHz,3.35e-10,31.01,3.37e-10,30.782,0.522
10,1,3,160,160,7.700 GHz,3.35e-10,31.196,3.37e-10,30.961,0.526
10,1,3,160,160,7.800 GHz,3.35e-10,31.379,3.37e-10,31.137,0.53
10,1,3,160,160,7.900 GHz,3.35e-10,31.559,3.37e-10,31.31,0.534
10,1,3,160,160,8.000 GHz,3.35e-10,31.736,3.37e-10,31.479,0.538
10,1,3,160,160,8.100 GHz,3.35e-10,31.909,3.37e-10,31.645,0.542
10,1,3,160,160,8.200 GHz,3.35e-10,32.08,3.37e-10,31.808,0.546
10,1,3,160,160,8.300 GHz,3.35e-10,32.248,3.37e-10,31.968,0.55
10,1,3,160,160,8.400 GHz,3.35e-10,32.413,3.37e-10,32.126,0.554
10,1,3,160,160,8.500 GHz,3.35e-10,32.576,3.37e-10,32.28,0.558
10,1,3,160,160,8.600 GHz,3.35e-10,32.736,3.37e-10,32.432,0.562
10,1,3,160,160,8.700 GHz,3.35e-10,32.894,3.37e-10,32.581,0.566
10,1,3,160,160,8.800 GHz,3.35e-10,33.049,3.38e-10,32.728,0.57
10,1,3,160,160,8.900 GHz,3.35e-10,33.202,3.38e-10,32.873,0.574
10,1,3,160,160,9.000 GHz,3.35e-10,33.354,3.38e-10,33.015,0.578
10,1,3,160,160,9.100 GHz,3.35e-10,33.503,3.38e-10,33.155,0.582
10,1,3,160,160,9.200 GHz,3.35e-10,33.65,3.38e-10,33.292,0.587
10,1,3,160,160,9.300 GHz,3.35e-10,33.795,3.38e-10,33.428,0.591
10,1,3,160,160,9.400 GHz,3.35e-10,33.938,3.38e-10,33.561,0.595
10,1,3,160,160,9.500 GHz,3.35e-10,34.08,3.38e-10,33.693,0.599
10,1,3,160,160,9.600 GHz,3.35e-10,34.22,3.38e-10,33.823,0.603
10,1,3,160,160,9.700 GHz,3.35e-10,34.358,3.38e-10,33.95,0.607
10,1,3,160,160,9.800 GHz,3.35e-10,34.495,3.38e-10,34.076,0.611
10,1,3,160,160,9.900 GHz,3.35e-10,34.63,3.38e-10,34.201,0.615
10,1,3,160,160,10.00 GHz,3.35e-10,34.764,3.39e-10,34.323,0.62
10,1,3,160,160,10.10 GHz,3.35e-10,34.897,3.39e-10,34.444,0.624
10,1,3,160,160,10.20 GHz,3.35e-10,35.028,3.39e-10,34.563,0.628
10,1,3,160,160,10.30 GHz,3.35e-10,35.158,3.39e-10,34.681,0.632
10,1,3,160,160,10.40 GHz,3.35e-10,35.287,3.39e-10,34.797,0.636
10,1,3,160,160,10.50 GHz,3.35e-10,35.415,3.39e-10,34.912,0.641
10,1,3,160,160,10.60 GHz,3.35e-10,35.541,3.39e-10,35.025,0.645
10,1,3,160,160,10.70 GHz,3.35e-10,35.667,3.39e-10,35.137,0.649
10,1,3,160,160,10.80 GHz,3.35e-10,35.791,3.39e-10,35.247,0.653
10,1,3,160,160,10.90 GHz,3.35e-10,35.915,3.39e-10,35.356,0.657
10,1,3,160,160,11.00 GHz,3.35e-10,36.038,3.4e-10,35.463,0.662
10,1,3,160,160,11.10 GHz,3.35e-10,36.159,3.4e-10,35.569,0.666
10,1,3,160,160,11.20 GHz,3.35e-10,36.28,3.4e-10,35.674,0.67
10,1,3,160,160,11.30 GHz,3.35e-10,36.4,3.4e-10,35.777,0.674
10,1,3,160,160,11.40 GHz,3.35e-10,36.52,3.4e-10,35.879,0.679
10,1,3,160,160,11.50 GHz,3.35e-10,36.638,3.4e-10,35.98,0.683
10,1,3,160,160,11.60 GHz,3.35e-10,36.756,3.4e-10,36.08,0.687
10,1,3,160,160,11.70 GHz,3.35e-10,36.873,3.4e-10,36.178,0.691
10,1,3,160,160,11.80 GHz,3.35e-10,36.99,3.4e-10,36.275,0.696
10,1,3,160,160,11.90 GHz,3.35e-10,37.105,3.41e-10,36.37,0.7
10,1,3,160,160,12.00 GHz,3.35e-10,37.22,3.41e-10,36.464,0.704
10,1,3,160,160,12.10 GHz,3.35e-10,37.335,3.41e-10,36.557,0.709
10,1,3,160,160,12.20 GHz,3.35e-10,37.449,3.41e-10,36.649,0.713
10,1,3,160,160,12.30 GHz,3.35e-10,37.562,3.41e-10,36.739,0.717
10,1,3,160,160,12.40 GHz,3.35e-10,37.675,3.41e-10,36.827,0.722
10,1,3,160,160,12.50 GHz,3.35e-10,37.787,3.41e-10,36.915,0.726
10,1,3,160,160,12.60 GHz,3.35e-10,37.899,3.41e-10,37.001,0.73
10,1,3,160,160,12.70 GHz,3.35e-10,38.01,3.42e-10,37.086,0.735
10,1,3,160,160,12.80 GHz,3.35e-10,38.121,3.42e-10,37.169,0.739
10,1,3,160,160,12.90 GHz,3.36e-10,38.231,3.42e-10,37.251,0.744
10,1,3,160,160,13.00 GHz,3.36e-10,38.341,3.42e-10,37.331,0.748
10,1,3,160,160,13.10 GHz,3.36e-10,38.45,3.42e-10,37.41,0.753
10,1,3,160,160,13.20 GHz,3.36e-10,38.559,3.42e-10,37.487,0.757
